Simulation no#,Line ,Load,Wind1,Wind2,Wind3,flag,Sequence
,,,,,,,
39185,Line 08 - 09,1.2,0.4,0,0,0,[]
,,,,,,,
39186,Line 07 - 08,1.2,0.4,0,0,0,[]
,,,,,,,
39187,Line 02 - 25,1.2,0.4,0,0,0,[]
,,,,,,,
39188,Line 01 - 02,1.2,0.4,0,0,0,[]
,,,,,,,
39189,Line 25 - 26,1.2,0.4,0,0,0,[]
,,,,,,,
39190,Line 17 - 18,1.2,0.4,0,0,0,[]
,,,,,,,
39191,Line 26 - 27,1.2,0.4,0,0,0,[]
,,,,,,,
39192,Line 17 - 27,1.2,0.4,0,0,0,[]
,,,,,,,
39193,Line 16 - 17,1.2,0.4,0,0,0,[]
,,,,,,,
39194,Line 15 - 16,1.2,0.4,0,0,0,[]
,,,,,,,
39195,Line 14 - 15,1.2,0.4,0,0,0,[]
,,,,,,,
39196,Line 04 - 14,1.2,0.4,0,0,0,[]
,,,,,,,
39197,Line 03 - 04,1.2,0.4,0,0,0,[]
,,,,,,,
39198,Line 02 - 03,1.2,0.4,0,0,0,[]
,,,,,,,
39199,Line 01 - 39,1.2,0.4,0,0,0,[]
,,,,,,,
39200,Line 09 - 39,1.2,0.4,0,0,0,[]
,,,,,,,
39201,Line 05 - 08,1.2,0.4,0,0,0,[]
,,,,,,,
39202,Line 05 - 06,1.2,0.4,0,0,0,[]
,,,,,,,
39203,Line 04 - 05,1.2,0.4,0,0.2,0,[]
,,,,,,,
39204,Line 06 - 07,1.2,0.4,0,0.2,0,[]
,,,,,,,
39205,Line 06 - 11,1.2,0.4,0,0.2,0,[]
,,,,,,,
39206,Line 10 - 11,1.2,0.4,0,0.2,0,[]
,,,,,,,
39207,Line 10 - 13,1.2,0.4,0,0.2,0,[]
,,,,,,,
39208,Line 13 - 14,1.2,0.4,0,0.2,0,[]
,,,,,,,
39209,Line 16 - 19,1.2,0.4,0,0.2,1,"[('G 05', 'Over-Speed', '2.40'), ('Load 20A_UF', '18.57'), ('Load 29A_UF', '23.10'), ('Load 28A_UF', '23.10'), ('Load 23A_UF', '23.11'), ('Load 21A_UF', '23.11'), ('Load 26A_UF', '23.11'), ('Load 24A_UF', '23.11'), ('Load 16A_UF', '23.11'), ('Load 27A_UF', '23.11'), ('Load 08A_UF', '23.11'), ('Load 15A_UF', '23.11'), ('Load 07A_UF', '23.11'), ('Load 18A_UF', '23.11'), ('Load 04A_UF', '23.11'), ('Load 03A_UF', '23.11'), ('Load 12A_UF', '23.11'), ('Load 25A_UF', '23.11')]"
,,,,,,,
39210,Line 16 - 21,1.2,0.4,0,0.2,0,[]
,,,,,,,
39211,Line 16 - 24,1.2,0.4,0,0.2,0,[]
,,,,,,,
39212,Line 26 - 28,1.2,0.4,0,0.2,0,[]
,,,,,,,
39213,Line 26 - 29,1.2,0.4,0,0.2,0,[]
,,,,,,,
39214,Line 28 - 29,1.2,0.4,0,0.2,0,[]
,,,,,,,
39215,Line 23 - 24,1.2,0.4,0,0.2,0,[]
,,,,,,,
39216,Line 22 - 23,1.2,0.4,0,0.2,0,[]
,,,,,,,
39217,Line 21 - 22,1.2,0.4,0,0.2,0,[]
,,,,,,,
39218,Line 03 - 18,1.2,0.4,0,0.2,0,[]
,,,,,,,
39219,Line 08 - 09,1.2,0.4,0,0.2,0,[]
,,,,,,,
39220,Line 07 - 08,1.2,0.4,0,0.2,0,[]
,,,,,,,
39221,Line 02 - 25,1.2,0.4,0,0.2,0,[]
,,,,,,,
39222,Line 01 - 02,1.2,0.4,0,0.2,0,[]
,,,,,,,
39223,Line 25 - 26,1.2,0.4,0,0.2,0,[]
,,,,,,,
39224,Line 17 - 18,1.2,0.4,0,0.2,0,[]
,,,,,,,
39225,Line 26 - 27,1.2,0.4,0,0.2,0,[]
,,,,,,,
39226,Line 17 - 27,1.2,0.4,0,0.2,0,[]
,,,,,,,
39227,Line 16 - 17,1.2,0.4,0,0.2,0,[]
,,,,,,,
39228,Line 15 - 16,1.2,0.4,0,0.2,0,[]
,,,,,,,
39229,Line 14 - 15,1.2,0.4,0,0.2,0,[]
,,,,,,,
39230,Line 04 - 14,1.2,0.4,0,0.2,0,[]
,,,,,,,
39231,Line 03 - 04,1.2,0.4,0,0.2,0,[]
,,,,,,,
39232,Line 02 - 03,1.2,0.4,0,0.2,0,[]
,,,,,,,
39233,Line 01 - 39,1.2,0.4,0,0.2,0,[]
,,,,,,,
39234,Line 09 - 39,1.2,0.4,0,0.2,0,[]
,,,,,,,
39235,Line 05 - 08,1.2,0.4,0,0.2,0,[]
,,,,,,,
39236,Line 05 - 06,1.2,0.4,0,0.2,0,[]
,,,,,,,
39237,Line 04 - 05,1.2,0.4,0,0.4,0,[]
,,,,,,,
39238,Line 06 - 07,1.2,0.4,0,0.4,0,[]
,,,,,,,
39239,Line 06 - 11,1.2,0.4,0,0.4,0,[]
,,,,,,,
39240,Line 10 - 11,1.2,0.4,0,0.4,0,[]
,,,,,,,
39241,Line 10 - 13,1.2,0.4,0,0.4,0,[]
,,,,,,,
39242,Line 13 - 14,1.2,0.4,0,0.4,0,[]
,,,,,,,
39243,Line 16 - 19,1.2,0.4,0,0.4,1,"[('G 05', 'Over-Speed', '2.41'), ('Load 20A_UF', '18.60'), ('Load 08A_UF', '24.57'), ('Load 04A_UF', '24.57'), ('Load 03A_UF', '24.57'), ('Load 15A_UF', '24.57'), ('Load 18A_UF', '24.57'), ('Load 16A_UF', '24.57'), ('Load 24A_UF', '24.57'), ('Load 21A_UF', '24.57'), ('Load 07A_UF', '24.57'), ('Load 27A_UF', '24.57'), ('Load 23A_UF', '24.57'), ('Load 26A_UF', '24.57'), ('Load 12A_UF', '24.57'), ('Load 28A_UF', '24.57'), ('Load 25A_UF', '24.57'), ('Load 29A_UF', '24.57')]"
,,,,,,,
39244,Line 16 - 21,1.2,0.4,0,0.4,0,[]
,,,,,,,
39245,Line 16 - 24,1.2,0.4,0,0.4,0,[]
,,,,,,,
39246,Line 26 - 28,1.2,0.4,0,0.4,0,[]
,,,,,,,
39247,Line 26 - 29,1.2,0.4,0,0.4,0,[]
,,,,,,,
39248,Line 28 - 29,1.2,0.4,0,0.4,0,[]
,,,,,,,
39249,Line 23 - 24,1.2,0.4,0,0.4,0,[]
,,,,,,,
39250,Line 22 - 23,1.2,0.4,0,0.4,0,[]
,,,,,,,
39251,Line 21 - 22,1.2,0.4,0,0.4,0,[]
,,,,,,,
39252,Line 03 - 18,1.2,0.4,0,0.4,0,[]
,,,,,,,
39253,Line 08 - 09,1.2,0.4,0,0.4,0,[]
,,,,,,,
39254,Line 07 - 08,1.2,0.4,0,0.4,0,[]
,,,,,,,
39255,Line 02 - 25,1.2,0.4,0,0.4,0,[]
,,,,,,,
39256,Line 01 - 02,1.2,0.4,0,0.4,0,[]
,,,,,,,
39257,Line 25 - 26,1.2,0.4,0,0.4,0,[]
,,,,,,,
39258,Line 17 - 18,1.2,0.4,0,0.4,0,[]
,,,,,,,
39259,Line 26 - 27,1.2,0.4,0,0.4,0,[]
,,,,,,,
39260,Line 17 - 27,1.2,0.4,0,0.4,0,[]
,,,,,,,
39261,Line 16 - 17,1.2,0.4,0,0.4,0,[]
,,,,,,,
39262,Line 15 - 16,1.2,0.4,0,0.4,0,[]
,,,,,,,
39263,Line 14 - 15,1.2,0.4,0,0.4,0,[]
,,,,,,,
39264,Line 04 - 14,1.2,0.4,0,0.4,0,[]
,,,,,,,
39265,Line 03 - 04,1.2,0.4,0,0.4,0,[]
,,,,,,,
39266,Line 02 - 03,1.2,0.4,0,0.4,0,[]
,,,,,,,
39267,Line 01 - 39,1.2,0.4,0,0.4,0,[]
,,,,,,,
39268,Line 09 - 39,1.2,0.4,0,0.4,0,[]
,,,,,,,
39269,Line 05 - 08,1.2,0.4,0,0.4,0,[]
,,,,,,,
39270,Line 05 - 06,1.2,0.4,0,0.4,0,[]
,,,,,,,
39271,Line 04 - 05,1.2,0.4,0,0.6,0,[]
,,,,,,,
39272,Line 06 - 07,1.2,0.4,0,0.6,0,[]
,,,,,,,
39273,Line 06 - 11,1.2,0.4,0,0.6,0,[]
,,,,,,,
39274,Line 10 - 11,1.2,0.4,0,0.6,0,[]
,,,,,,,
39275,Line 10 - 13,1.2,0.4,0,0.6,0,[]
,,,,,,,
39276,Line 13 - 14,1.2,0.4,0,0.6,0,[]
,,,,,,,
39277,Line 16 - 19,1.2,0.4,0,0.6,1,"[('G 05', 'Over-Speed', '2.39'), ('Load 20A_UF', '18.56'), ('Load 25A_UF', '25.56'), ('Load 26A_UF', '25.56'), ('Load 28A_UF', '25.56'), ('Load 29A_UF', '25.56'), ('Load 03A_UF', '25.56'), ('Load 23A_UF', '25.56'), ('Load 27A_UF', '25.56'), ('Load 18A_UF', '25.56'), ('Load 21A_UF', '25.56'), ('Load 24A_UF', '25.56'), ('Load 16A_UF', '25.56'), ('Load 15A_UF', '25.56'), ('Load 04A_UF', '25.56'), ('Load 08A_UF', '25.56'), ('Load 07A_UF', '25.56'), ('Load 12A_UF', '25.56')]"
,,,,,,,
39278,Line 16 - 21,1.2,0.4,0,0.6,0,[]
,,,,,,,
39279,Line 16 - 24,1.2,0.4,0,0.6,0,[]
,,,,,,,
39280,Line 26 - 28,1.2,0.4,0,0.6,0,[]
,,,,,,,
39281,Line 26 - 29,1.2,0.4,0,0.6,0,[]
,,,,,,,
39282,Line 28 - 29,1.2,0.4,0,0.6,0,[]
,,,,,,,
39283,Line 23 - 24,1.2,0.4,0,0.6,0,[]
,,,,,,,
39284,Line 22 - 23,1.2,0.4,0,0.6,0,[]
,,,,,,,
39285,Line 21 - 22,1.2,0.4,0,0.6,0,[]
,,,,,,,
39286,Line 03 - 18,1.2,0.4,0,0.6,0,[]
,,,,,,,
39287,Line 08 - 09,1.2,0.4,0,0.6,0,[]
,,,,,,,
39288,Line 07 - 08,1.2,0.4,0,0.6,3,Error
,,,,,,,
39289,Line 02 - 25,1.2,0.4,0,0.6,0,[]
,,,,,,,
39290,Line 01 - 02,1.2,0.4,0,0.6,0,[]
,,,,,,,
39291,Line 25 - 26,1.2,0.4,0,0.6,0,[]
,,,,,,,
39292,Line 17 - 18,1.2,0.4,0,0.6,0,[]
,,,,,,,
39293,Line 26 - 27,1.2,0.4,0,0.6,0,[]
,,,,,,,
39294,Line 17 - 27,1.2,0.4,0,0.6,0,[]
,,,,,,,
39295,Line 16 - 17,1.2,0.4,0,0.6,0,[]
,,,,,,,
39296,Line 15 - 16,1.2,0.4,0,0.6,0,[]
,,,,,,,
39297,Line 14 - 15,1.2,0.4,0,0.6,0,[]
,,,,,,,
39298,Line 04 - 14,1.2,0.4,0,0.6,0,[]
,,,,,,,
39299,Line 03 - 04,1.2,0.4,0,0.6,0,[]
,,,,,,,
39300,Line 02 - 03,1.2,0.4,0,0.6,0,[]
,,,,,,,
39301,Line 01 - 39,1.2,0.4,0,0.6,0,[]
,,,,,,,
39302,Line 09 - 39,1.2,0.4,0,0.6,0,[]
,,,,,,,
39303,Line 05 - 08,1.2,0.4,0,0.6,0,[]
,,,,,,,
39304,Line 05 - 06,1.2,0.4,0,0.6,0,[]
,,,,,,,
39305,Line 04 - 05,1.2,0.4,0,0.8,0,[]
,,,,,,,
39306,Line 06 - 07,1.2,0.4,0,0.8,0,[]
,,,,,,,
39307,Line 06 - 11,1.2,0.4,0,0.8,0,[]
,,,,,,,
39308,Line 10 - 11,1.2,0.4,0,0.8,0,[]
,,,,,,,
39309,Line 10 - 13,1.2,0.4,0,0.8,0,[]
,,,,,,,
39310,Line 13 - 14,1.2,0.4,0,0.8,0,[]
,,,,,,,
39311,Line 16 - 19,1.2,0.4,0,0.8,1,"[('G 05', 'Over-Speed', '2.39'), ('Load 20A_UF', '18.56'), ('Load 08A_UF', '25.97'), ('Load 07A_UF', '25.97'), ('Load 04A_UF', '25.97'), ('Load 03A_UF', '25.97'), ('Load 12A_UF', '25.97'), ('Load 25A_UF', '25.97'), ('Load 18A_UF', '25.97'), ('Load 15A_UF', '25.97'), ('Load 27A_UF', '25.97'), ('Load 26A_UF', '25.97'), ('Load 16A_UF', '25.97'), ('Load 24A_UF', '25.97'), ('Load 28A_UF', '25.97'), ('Load 29A_UF', '25.97'), ('Load 21A_UF', '25.98'), ('Load 23A_UF', '25.98')]"
,,,,,,,
39312,Line 16 - 21,1.2,0.4,0,0.8,0,[]
,,,,,,,
39313,Line 16 - 24,1.2,0.4,0,0.8,0,[]
,,,,,,,
39314,Line 26 - 28,1.2,0.4,0,0.8,0,[]
,,,,,,,
39315,Line 26 - 29,1.2,0.4,0,0.8,0,[]
,,,,,,,
39316,Line 28 - 29,1.2,0.4,0,0.8,0,[]
,,,,,,,
39317,Line 23 - 24,1.2,0.4,0,0.8,0,[]
,,,,,,,
39318,Line 22 - 23,1.2,0.4,0,0.8,0,[]
,,,,,,,
39319,Line 21 - 22,1.2,0.4,0,0.8,0,[]
,,,,,,,
39320,Line 03 - 18,1.2,0.4,0,0.8,0,[]
,,,,,,,
39321,Line 08 - 09,1.2,0.4,0,0.8,0,[]
,,,,,,,
39322,Line 07 - 08,1.2,0.4,0,0.8,0,[]
,,,,,,,
39323,Line 02 - 25,1.2,0.4,0,0.8,0,[]
,,,,,,,
39324,Line 01 - 02,1.2,0.4,0,0.8,0,[]
,,,,,,,
39325,Line 25 - 26,1.2,0.4,0,0.8,0,[]
,,,,,,,
39326,Line 17 - 18,1.2,0.4,0,0.8,0,[]
,,,,,,,
39327,Line 26 - 27,1.2,0.4,0,0.8,0,[]
,,,,,,,
39328,Line 17 - 27,1.2,0.4,0,0.8,0,[]
,,,,,,,
39329,Line 16 - 17,1.2,0.4,0,0.8,0,[]
,,,,,,,
39330,Line 15 - 16,1.2,0.4,0,0.8,0,[]
,,,,,,,
39331,Line 14 - 15,1.2,0.4,0,0.8,0,[]
,,,,,,,
39332,Line 04 - 14,1.2,0.4,0,0.8,0,[]
,,,,,,,
39333,Line 03 - 04,1.2,0.4,0,0.8,0,[]
,,,,,,,
39334,Line 02 - 03,1.2,0.4,0,0.8,0,[]
,,,,,,,
39335,Line 01 - 39,1.2,0.4,0,0.8,0,[]
,,,,,,,
39336,Line 09 - 39,1.2,0.4,0,0.8,0,[]
,,,,,,,
39337,Line 05 - 08,1.2,0.4,0,0.8,0,[]
,,,,,,,
39338,Line 05 - 06,1.2,0.4,0,0.8,0,[]
,,,,,,,
39339,Line 04 - 05,1.2,0.4,0,1,0,[]
,,,,,,,
39340,Line 06 - 07,1.2,0.4,0,1,0,[]
,,,,,,,
39341,Line 06 - 11,1.2,0.4,0,1,0,[]
,,,,,,,
39342,Line 10 - 11,1.2,0.4,0,1,0,[]
,,,,,,,
39343,Line 10 - 13,1.2,0.4,0,1,0,[]
,,,,,,,
39344,Line 13 - 14,1.2,0.4,0,1,0,[]
,,,,,,,
39345,Line 16 - 19,1.2,0.4,0,1,1,"[('G 05', 'Over-Speed', '2.41'), ('Load 20A_UF', '18.60'), ('Load 29A_UF', '25.77'), ('Load 28A_UF', '25.77'), ('Load 23A_UF', '25.77'), ('Load 21A_UF', '25.77'), ('Load 24A_UF', '25.77'), ('Load 16A_UF', '25.77'), ('Load 26A_UF', '25.77'), ('Load 27A_UF', '25.77'), ('Load 15A_UF', '25.77'), ('Load 18A_UF', '25.78'), ('Load 12A_UF', '25.78'), ('Load 04A_UF', '25.78'), ('Load 07A_UF', '25.78'), ('Load 03A_UF', '25.78'), ('Load 08A_UF', '25.78'), ('Load 25A_UF', '25.78')]"
,,,,,,,
39346,Line 16 - 21,1.2,0.4,0,1,0,[]
,,,,,,,
39347,Line 16 - 24,1.2,0.4,0,1,0,[]
,,,,,,,
39348,Line 26 - 28,1.2,0.4,0,1,0,[]
,,,,,,,
39349,Line 26 - 29,1.2,0.4,0,1,0,[]
,,,,,,,
39350,Line 28 - 29,1.2,0.4,0,1,0,[]
,,,,,,,
39351,Line 23 - 24,1.2,0.4,0,1,0,[]
,,,,,,,
39352,Line 22 - 23,1.2,0.4,0,1,0,[]
,,,,,,,
39353,Line 21 - 22,1.2,0.4,0,1,0,[]
,,,,,,,
39354,Line 03 - 18,1.2,0.4,0,1,0,[]
,,,,,,,
39355,Line 08 - 09,1.2,0.4,0,1,0,[]
,,,,,,,
39356,Line 07 - 08,1.2,0.4,0,1,0,[]
,,,,,,,
39357,Line 02 - 25,1.2,0.4,0,1,0,[]
,,,,,,,
39358,Line 01 - 02,1.2,0.4,0,1,0,[]
,,,,,,,
39359,Line 25 - 26,1.2,0.4,0,1,0,[]
,,,,,,,
39360,Line 17 - 18,1.2,0.4,0,1,0,[]
,,,,,,,
39361,Line 26 - 27,1.2,0.4,0,1,0,[]
,,,,,,,
39362,Line 17 - 27,1.2,0.4,0,1,0,[]
,,,,,,,
39363,Line 16 - 17,1.2,0.4,0,1,0,[]
,,,,,,,
39364,Line 15 - 16,1.2,0.4,0,1,0,[]
,,,,,,,
39365,Line 14 - 15,1.2,0.4,0,1,0,[]
,,,,,,,
39366,Line 04 - 14,1.2,0.4,0,1,0,[]
,,,,,,,
39367,Line 03 - 04,1.2,0.4,0,1,0,[]
,,,,,,,
39368,Line 02 - 03,1.2,0.4,0,1,0,[]
,,,,,,,
39369,Line 01 - 39,1.2,0.4,0,1,0,[]
,,,,,,,
39370,Line 09 - 39,1.2,0.4,0,1,0,[]
,,,,,,,
39371,Line 05 - 08,1.2,0.4,0,1,0,[]
,,,,,,,
39372,Line 05 - 06,1.2,0.4,0,1,0,[]
,,,,,,,
39373,Line 04 - 05,1.2,0.4,0.2,0,0,[]
,,,,,,,
39374,Line 06 - 07,1.2,0.4,0.2,0,0,[]
,,,,,,,
39375,Line 06 - 11,1.2,0.4,0.2,0,0,[]
,,,,,,,
39376,Line 10 - 11,1.2,0.4,0.2,0,0,[]
,,,,,,,
39377,Line 10 - 13,1.2,0.4,0.2,0,0,[]
,,,,,,,
39378,Line 13 - 14,1.2,0.4,0.2,0,0,[]
,,,,,,,
39379,Line 16 - 19,1.2,0.4,0.2,0,1,"[('G 05', 'Over-Speed', '2.41'), ('Load 20A_UF', '18.61'), ('Load 23A_UF', '22.35'), ('Load 12A_UF', '22.35'), ('Load 21A_UF', '22.35'), ('Load 24A_UF', '22.35'), ('Load 07A_UF', '22.35'), ('Load 16A_UF', '22.35'), ('Load 15A_UF', '22.35'), ('Load 08A_UF', '22.35'), ('Load 04A_UF', '22.35'), ('Load 18A_UF', '22.35'), ('Load 27A_UF', '22.35'), ('Load 29A_UF', '22.35'), ('Load 28A_UF', '22.35'), ('Load 26A_UF', '22.35'), ('Load 03A_UF', '22.35'), ('Load 25A_UF', '22.35')]"
,,,,,,,
39380,Line 16 - 21,1.2,0.4,0.2,0,0,[]
,,,,,,,
39381,Line 16 - 24,1.2,0.4,0.2,0,0,[]
,,,,,,,
39382,Line 26 - 28,1.2,0.4,0.2,0,0,[]
,,,,,,,
39383,Line 26 - 29,1.2,0.4,0.2,0,0,[]
,,,,,,,
39384,Line 28 - 29,1.2,0.4,0.2,0,0,[]
,,,,,,,
39385,Line 23 - 24,1.2,0.4,0.2,0,0,[]
,,,,,,,
39386,Line 22 - 23,1.2,0.4,0.2,0,0,[]
,,,,,,,
39387,Line 21 - 22,1.2,0.4,0.2,0,0,[]
,,,,,,,
39388,Line 03 - 18,1.2,0.4,0.2,0,0,[]
,,,,,,,
39389,Line 08 - 09,1.2,0.4,0.2,0,0,[]
,,,,,,,
39390,Line 07 - 08,1.2,0.4,0.2,0,0,[]
,,,,,,,
39391,Line 02 - 25,1.2,0.4,0.2,0,0,[]
,,,,,,,
39392,Line 01 - 02,1.2,0.4,0.2,0,0,[]
,,,,,,,
39393,Line 25 - 26,1.2,0.4,0.2,0,0,[]
,,,,,,,
39394,Line 17 - 18,1.2,0.4,0.2,0,0,[]
,,,,,,,
39395,Line 26 - 27,1.2,0.4,0.2,0,0,[]
,,,,,,,
39396,Line 17 - 27,1.2,0.4,0.2,0,0,[]
,,,,,,,
39397,Line 16 - 17,1.2,0.4,0.2,0,0,[]
,,,,,,,
39398,Line 15 - 16,1.2,0.4,0.2,0,0,[]
,,,,,,,
39399,Line 14 - 15,1.2,0.4,0.2,0,0,[]
,,,,,,,
39400,Line 04 - 14,1.2,0.4,0.2,0,0,[]
,,,,,,,
39401,Line 03 - 04,1.2,0.4,0.2,0,0,[]
,,,,,,,
39402,Line 02 - 03,1.2,0.4,0.2,0,0,[]
,,,,,,,
39403,Line 01 - 39,1.2,0.4,0.2,0,0,[]
,,,,,,,
39404,Line 09 - 39,1.2,0.4,0.2,0,0,[]
,,,,,,,
39405,Line 05 - 08,1.2,0.4,0.2,0,0,[]
,,,,,,,
39406,Line 05 - 06,1.2,0.4,0.2,0,0,[]
,,,,,,,
39407,Line 04 - 05,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39408,Line 06 - 07,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39409,Line 06 - 11,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39410,Line 10 - 11,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39411,Line 10 - 13,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39412,Line 13 - 14,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39413,Line 16 - 19,1.2,0.4,0.2,0.2,1,"[('G 05', 'Over-Speed', '2.40'), ('Load 20A_UF', '18.58'), ('Load 12A_UF', '23.51'), ('Load 25A_UF', '23.51'), ('Load 04A_UF', '23.51'), ('Load 23A_UF', '23.51'), ('Load 07A_UF', '23.51'), ('Load 03A_UF', '23.51'), ('Load 21A_UF', '23.51'), ('Load 15A_UF', '23.51'), ('Load 08A_UF', '23.51'), ('Load 18A_UF', '23.51'), ('Load 24A_UF', '23.51'), ('Load 16A_UF', '23.51'), ('Load 27A_UF', '23.51'), ('Load 26A_UF', '23.51'), ('Load 28A_UF', '23.51'), ('Load 29A_UF', '23.52')]"
,,,,,,,
39414,Line 16 - 21,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39415,Line 16 - 24,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39416,Line 26 - 28,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39417,Line 26 - 29,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39418,Line 28 - 29,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39419,Line 23 - 24,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39420,Line 22 - 23,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39421,Line 21 - 22,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39422,Line 03 - 18,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39423,Line 08 - 09,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39424,Line 07 - 08,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39425,Line 02 - 25,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39426,Line 01 - 02,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39427,Line 25 - 26,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39428,Line 17 - 18,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39429,Line 26 - 27,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39430,Line 17 - 27,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39431,Line 16 - 17,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39432,Line 15 - 16,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39433,Line 14 - 15,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39434,Line 04 - 14,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39435,Line 03 - 04,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39436,Line 02 - 03,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39437,Line 01 - 39,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39438,Line 09 - 39,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39439,Line 05 - 08,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39440,Line 05 - 06,1.2,0.4,0.2,0.2,0,[]
,,,,,,,
39441,Line 04 - 05,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39442,Line 06 - 07,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39443,Line 06 - 11,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39444,Line 10 - 11,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39445,Line 10 - 13,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39446,Line 13 - 14,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39447,Line 16 - 19,1.2,0.4,0.2,0.4,1,"[('G 05', 'Over-Speed', '2.39'), ('Load 20A_UF', '18.56'), ('Load 08A_UF', '24.31'), ('Load 07A_UF', '24.31'), ('Load 04A_UF', '24.31'), ('Load 12A_UF', '24.31'), ('Load 03A_UF', '24.31'), ('Load 15A_UF', '24.31'), ('Load 18A_UF', '24.31'), ('Load 16A_UF', '24.31'), ('Load 24A_UF', '24.31'), ('Load 27A_UF', '24.31'), ('Load 21A_UF', '24.31'), ('Load 26A_UF', '24.31'), ('Load 25A_UF', '24.31'), ('Load 23A_UF', '24.32'), ('Load 28A_UF', '24.32'), ('Load 29A_UF', '24.32')]"
,,,,,,,
39448,Line 16 - 21,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39449,Line 16 - 24,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39450,Line 26 - 28,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39451,Line 26 - 29,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39452,Line 28 - 29,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39453,Line 23 - 24,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39454,Line 22 - 23,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39455,Line 21 - 22,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39456,Line 03 - 18,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39457,Line 08 - 09,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39458,Line 07 - 08,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39459,Line 02 - 25,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39460,Line 01 - 02,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39461,Line 25 - 26,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39462,Line 17 - 18,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39463,Line 26 - 27,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39464,Line 17 - 27,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39465,Line 16 - 17,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39466,Line 15 - 16,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39467,Line 14 - 15,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39468,Line 04 - 14,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39469,Line 03 - 04,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39470,Line 02 - 03,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39471,Line 01 - 39,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39472,Line 09 - 39,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39473,Line 05 - 08,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39474,Line 05 - 06,1.2,0.4,0.2,0.4,0,[]
,,,,,,,
39475,Line 04 - 05,1.2,0.4,0.2,0.6,0,[]
,,,,,,,
39476,Line 06 - 07,1.2,0.4,0.2,0.6,0,[]
,,,,,,,
39477,Line 06 - 11,1.2,0.4,0.2,0.6,0,[]
,,,,,,,
